caption,video_hd_url,video_preview_image_url,video_sd_url,watermarked_video_hd_url,watermarked_video_sd_url,start_date,end_date,title,text,page_like_count,post_url,cta_text,cta_type,days_since_start
www.beyoung.in,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/482323271_643420314742828_3533085247784685523_n.?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=_xZMWbakOeMQ7kNvwFbytyM&_nc_oc=AdmswwzSuySv9E0ltKCjGlLZ4NAHoucX0NrOKkIe8I836rD3ZazqDYoHNRBuzXjeqJA&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfKQ6HLwCtwbaDP1f6AnRCqDsnL6bYzcUf_5nGzcV5bczA&oe=68229A60,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481250271_1662232571037609_66937074826421045_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GY3v7MxQMjcQ7kNvwFWEcrs&_nc_oc=AdktWjXXeJR993Oe6UpGpDriKmI5qtFYKqKBZcn55GGpf26RgYjlsmQpglErjA3w5hg&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLDWcZG2bVr6b-wH89UDNasheqw2cvyT5BatJpahzOxpQ&oe=68228CF0,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/482172230_977513254328822_5866742166146268718_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nhaVgbM6mGsQ7kNvwHcZxwA&_nc_oc=AdlA6z-HMKdM6RKTX7SRrlbdDmo7AjHcsAM1w-EApWg4le17FAMH-aZNaPk9kfUlXM0&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfI-kD2ePzNLua90OVTwE0rUB5nVzRkAuv43zWsNeXDafA&oe=6822A669,,,2025-03-01 08:00:00,2025-05-07 07:00:00,Lucknow - Beyoung is now in town!,"BIG NEWS, LUCKNOW! 🎉 
Beyoung is finally here!
Get ready to upgrade your wardrobe with:
• Stylish Pyjamas
• Cool Polo Tees
• Comfy Boxers
• Trendy Shirts & more at UNBELIEVABLE PRICES! 💸
Shop now and become the style icon of Lucknow!",65464,https://www.beyoung.in/?utm_source={{ad.name}},Shop now,SHOP_NOW,66
www.beyoung.in,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481825387_2151465645288163_9146101955850784176_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=NCN5xcEtrL0Q7kNvwHYEoML&_nc_oc=AdnWujlSuGudT_KW2CPVQ_awTN2lqWsmuLaDHUeHPvoM6TLlhwbgN5Oo4ODQYeVR6pY&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfKgXQcH57zBqu8elH2AHka7FpJ4l5Yakk3wgZHGuLIHEw&oe=682297A3,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481074557_2408150139523196_5571928338338856016_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WN5QQ4KX2wcQ7kNvwFKBqZv&_nc_oc=Adk38YTznCw9NlzcKLcyOrtWZhXmZADZ552LgYbTD3w5pgLX8AfRlc_My2PIhPsu658&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJ0tQudeXUTVpDsGiPDnIfEtA8Khacig-UIDOzEOsOubg&oe=6822ABE9,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481968706_937597478364080_2181018102603800881_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=BhPAAeM9FhYQ7kNvwFToFyw&_nc_oc=AdmCZ3rjC7gvVPfxdB0tsPC_8X_f1BUleUeTUUVwoMKxDgfanARvabbMnmO_OwvzKZc&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIk21yyZOdwMsgXNoPPjRl2CAVCyiiReMIa3RwdtxhZpg&oe=68227932,,,2025-03-01 08:00:00,2025-05-07 07:00:00,"Hey Bhilwara, Beyoung is Now in Town!","Bhilwara, get ready! ✨
Beyoung is now in town!
Unlock special prices on:
• Pyjamas • Polo Tees • Boxers • Shirts & more!
Shop Now and upgrade your style game!",65464,https://www.beyoung.in/,Shop now,SHOP_NOW,66
,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481810263_2694426560767181_3730289252158130425_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HUaG0dOn5iQQ7kNvwE-dd4W&_nc_oc=AdlX9bNmGltJO4HRnzlUSpiqSqYLBs2lHlaeullcOtABJyM6CpbCIuAQFkKP790_JR4&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIXtGoyiacFBdKCfwDv9HPPxwOcH1V0bKml6WlyZj2Knw&oe=682294B4,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481101647_638128025381902_4325068492156620477_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5FsoLfpkJj4Q7kNvwFlNbTw&_nc_oc=AdkD0T4Q6oWj4y64F7YmXNVMMkGpdE8SEGRUbobewA1pqNShU1psSBlSkLxlX1h_-Mk&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfKnRnrjbDLBTzggHH6G2ioCzT7qNXQnh96MO8Ku4IsCIg&oe=6822785B,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481790783_9378125368912216_4335153472123965156_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=CHvJ8vsj0vYQ7kNvwHc10UM&_nc_oc=AdnavuAxh_xcm0K8Sip4kNUDCdHc8iDpdLHF6XMHelslI0NK7t7kveWmVRzKmmIC7lI&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJdSiZbNcQCOEV5eLK0o5mMBVxQ1TKlV5f_8zUHmtZukQ&oe=6822A1EF,,,2025-03-01 08:00:00,2025-05-07 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Ahemdabad, get ready! ✨
Beyoung is now in town!
Unlock special prices on:
• Pyjamas • Polo Tees • Boxers • Shirts & more!
Shop Now and upgrade your style game!",65464,,,,66
,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481653349_1995683550923589_1905096409740392239_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Fp4IbxvC-X8Q7kNvwGFL7D7&_nc_oc=AdkKDVwEAKRPnHhjpd9UimvVDX5QaEeSRiZ-YOKbEiSe5AyXi3Z8ot45KmfNsy9bT58&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLJQDiyruTLpnrZW-ZWyHX1UsyP94CpSdDEDmu2U8H2Lg&oe=6822A021,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481301899_2465703687103287_6067501657075912992_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=-FSLwTGuYVkQ7kNvwEqMsuf&_nc_oc=Adm3osl87-TomnzYv6tgiBeAoxw1vJFtMBoCrejJ7vOelRLfOFFN39HB9_7_2at4tXo&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIwP-FJJeQ_AGphbuSyTBxcI8DAWtIBdmn_PVo4aOYLgA&oe=6822A02A,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/482404984_28560630680219105_3839294777422731152_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iG4OIzWQYp8Q7kNvwHUw12X&_nc_oc=AdlfdgKioJqW56zvZu2TQPUnJNHE-LK5q1ZfN5z6oYmvL6zeyZ99mQ3WiJmHtMt4rUA&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIZor8D_BzSiPfxxGIYUN0h3VdKguTjWfbrcrSd41PXpw&oe=6822884A,,,2025-03-01 08:00:00,2025-05-08 07:00:00,"Beyoung is here, Kota! 👗✨ Shop the latest trends! 🛍️","Ahemdabad, get ready! ✨
Beyoung is now in town!
Unlock special prices on:
• Pyjamas • Polo Tees • Boxers • Shirts & more!
Shop Now and upgrade your style game!",65464,,,,67
play.google.com,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481777216_9679019585464522_8023305091326747961_n.?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9uxL4LXCzTQQ7kNvwE1RWC9&_nc_oc=AdknTm-mkDork4v49D5hOZWF4teBVZQ1qeMUIww-lIEBSJF7v8tIBUbzeCphZq8pJDw&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLzW-wP5J01vB8jc-75DVA_FOpaE2IYHO70LpjmQDTrwQ&oe=6822779D,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481222003_1286644339298330_2233311690598471206_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gvr8lNcVZYMQ7kNvwFeZ4ns&_nc_oc=AdlGxslB-FRpvxAYv6DH0Ay3IOw2tt7ge2Rt_x5YO0lq2a1xjRkMIWymTuyiUHWB8_k&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJb6S3RK_vbtqJE_DMDmui79NM9EGKeMathSR5ijHaXvQ&oe=68229897,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwHdDDsC&_nc_oc=AdnycQvblLQuyAh9LeO7vScavGVjhf-6waBiaiUKqib81-UbzQIj7Op_WOzlcnNSMjk&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfI_tYtD1eHURV-BDgodTl5CpuMV8cs8wPX3b5ZHncrIFA&oe=68227A02,,,2025-03-02 08:00:00,2025-05-08 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Shop now,SHOP_NOW,66
play.google.com,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481167137_1637306506913861_4410132467645365781_n.?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OWiQRLShM-wQ7kNvwED-CeA&_nc_oc=AdnwrKxIPf3IF4UmxPZ7WQYWowJZYv1otYIYZKz7i4SH5tUs0luvJxvXo8CJiv9NhEo&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJT2wkBW0wKOdfclcAKZo3ay3OBVovNQyVxwVwojYB18g&oe=6822930D,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481482071_1320706599136502_7385171475915797872_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=aV-tAjN07mIQ7kNvwFt7afj&_nc_oc=AdnGBkniC4k2WIsOJaRCcaHmGHahyNiHN4b-DLDcz1yaPr5gxiudzP7QpYIvaHe30lY&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfIiCD10DydWkf-Pe0fHffLMK62qgc1Q8C7WppKvMKpBAQ&oe=6822AB49,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481778714_9372142686206400_6626836221435811415_n.mp4?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=poPlI4PWqx0Q7kNvwHwjmn5&_nc_oc=Adkgy_JNjNy25hKaPzeNqoURINL54BzUY9sVovgSPv8X6lHT7h74d1ahY-sLDbQ69pI&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfLjjoyY-UBLewKciYpSizNxNrS4P5eIBa6DyiEngLzdcw&oe=6822930F,,,2025-02-28 08:00:00,2025-05-07 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.
Premium Quality #shirtdesign
#shirts
#shacket
#denim #upperwear #oldmoney #outfitoftheday #flipkart

.

.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion#ceofashionn #ceo #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle CEO , ceo , ceo fashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Download,DOWNLOAD,67
play.google.com,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/481890468_1905605876880036_5715861214923975526_n.?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=drGtGZFTiIAQ7kNvwHHz-x7&_nc_oc=Adn8aBbSQsj5UA3IPYBWLnyFw3rroIZtihOlM_PPl0gm0h9g8zeMynF2pTA2KZ2KCjM&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJ9siHIVlyf3kJ8LD_rMcF4Px-NSHOm8SgUVJzUnF1AkA&oe=682295D1,https://scontent-cpt1-1.xx.fbcdn.net/v/t39.35426-6/481249469_1780037326181914_8649169541886958898_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=iooS3cTe8eMQ7kNvwF2NRZ3&_nc_oc=AdmR1cDHuhQo90zGLSVhGJFbEsstAzVAX3T3UZPsCyxK4u_HiDabZ2qFG_ggictneZ8&_nc_zt=14&_nc_ht=scontent-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfL5SgksZl2RT7XM062UG14zfbQfmfKjWyKyCwMjFavecQ&oe=6822A785,https://video-cpt1-1.xx.fbcdn.net/v/t42.1790-2/482218386_614913204636185_7255879933492998989_n.mp4?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=74EJ6kcOk6oQ7kNvwHJh_WD&_nc_oc=AdlEAK8ro-JXT1XfCmQzoP1FaUARzj451waZB2Xfbjrv8QiuMOTDCV6B0vj6ARJdVuA&_nc_zt=28&_nc_ht=video-cpt1-1.xx&_nc_gid=IAZlT5Pqxhu0sb0rGy-rFg&oh=00_AfJ4pC40qBBS-hkmER1W-G-emuNvpFP90uH75zcq_kh-ZQ&oe=68229642,,,2025-02-27 08:00:00,2025-05-07 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium Quality old money #tshirt #pants
#trousers
#Shirts #shoes
.

.

.

।

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion#ceofashionn #ceo #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle CEO , ceo , ceo fashion ,",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Download,DOWNLOAD,68
www.snitch.com,https://video.frba4-1.fna.fbcdn.net/v/t42.1790-2/481218041_2682732245251834_4342202711607123531_n.?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RgYIUBQYOc0Q7kNvwGW6Uo_&_nc_oc=AdnlvQCI0rgTkWDOYh69rGT6kovg0Rhy-EIg8Gd0PQiZhpoeR8vysEkLFdkEdvhBiPk&_nc_zt=28&_nc_ht=video.frba4-1.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfKHvk-tM0OL4MDzJU2ENlvXw7xrvDvisniemd1NaGsfOA&oe=68227E6F,https://scontent.frba4-2.fna.fbcdn.net/v/t39.35426-6/481132222_2048525162311094_4146227400803027144_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=IrvOtj2y_EEQ7kNvwGbKR7f&_nc_oc=AdnDeJCJWen6PUQfHfMqRBEN6qCK0fahg_XznVTPkpxT0eiGPn4soTDxwri7arbghYY&_nc_zt=14&_nc_ht=scontent.frba4-2.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfKHiwqhgkODC403Ufnc2-p4YAme3Rlxg-WtcvRvjn-i6A&oe=68228C65,https://video.frba4-3.fna.fbcdn.net/v/t42.1790-2/481047020_1025502309398193_1821833996119170902_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Q2r0Orq8kjEQ7kNvwHYU4A1&_nc_oc=AdmvHFBUbOQDQsubgODqW-9K8VW7ssnakj1wyE0imu0F8IITx-eQzqFq2KrO76wzuNQ&_nc_zt=28&_nc_ht=video.frba4-3.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfKzt8lKkx1UKTCcxIy9G2dFLmPVa7YzpsT1-0Dalkq99w&oe=6822A4D3,,,2025-02-24 08:00:00,2025-05-08 07:00:00,Old Money Polo T-shirts,"Snitch Polo Tees – Class Meets Comfort! 🔥👕

Not just a T-shirt. Not just a shirt. The perfect blend of sharp & casual. Whether you're bossing up at brunch or keeping it cool on a night out, Snitch Polo Tees got your back. 😎

✅ Premium Fabric – Soft, breathable & all-day comfy.
👕 Perfect Fit – Tailored to elevate your look.
🔥 Versatile Style – Wear it up or down, always on point.

One polo, endless possibilities. Upgrade your wardrobe today! 🚀👇 #SnitchPoloPerfection",100988,https://www.snitch.com/men-t-shirts/buy,Shop now,SHOP_NOW,72
api.whatsapp.com,https://video.frba4-3.fna.fbcdn.net/v/t42.1790-2/481816437_1317974872808455_8505297449448866623_n.?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OrDpGLSQoboQ7kNvwHZXLJz&_nc_oc=AdnYLX0FloYYE9qakyru8oMqxmweiXEpV6XjnLaFA77UZzcs6Nzpu0ftnRa8v1Euuqk&_nc_zt=28&_nc_ht=video.frba4-3.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfJGgsYKX15U6HH5E64lbEzb4peds5qexNf-GsW9HnaEAw&oe=6822855F,https://scontent.frba4-3.fna.fbcdn.net/v/t39.35426-6/480567201_1352949918990101_8534792917047114230_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=u3klCOseRtYQ7kNvwFQHDZR&_nc_oc=AdmQ4ZFSh2Pe9xRr4paGgWRuQuoar9lsAJeGVVGVSkFNhMTL6-fZs65kNsTwSbnqzNE&_nc_zt=14&_nc_ht=scontent.frba4-3.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfJ0WjMvDEDhf2-HGNpp7d7tPxnegEzqRbZxghL0tfMCxA&oe=68228252,https://video.frba4-1.fna.fbcdn.net/v/t42.1790-2/481557442_643857274726937_1231925999919228852_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ZxtLQOvrXTMQ7kNvwGnbXoU&_nc_oc=AdknRbRWSuib5g1lkYDGhx6BGsWJIXAwSkM5b3OUQbqjjeajzHK96AOl5sYuoR9uLzk&_nc_zt=28&_nc_ht=video.frba4-1.fna&_nc_gid=JKoPWiOLWYR0S6Cg-jpevA&oh=00_AfLEG3S7x_tIKAi7OmJcts3ud0tNIwsJ_PbSEG0WSK5_uQ&oe=6822872B,,,2025-02-23 08:00:00,2025-05-08 07:00:00,Chat with us,,195,https://api.whatsapp.com/send,Send WhatsApp message,WHATSAPP_MESSAGE,73
www.instagram.com,https://video.frak2-1.fna.fbcdn.net/v/t42.1790-2/481294555_9766702900008845_5752869559370388031_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=DPm0cvDEvTgQ7kNvwHgDrxI&_nc_oc=AdltP8-LroMFdVgcSwazJ19J3LJm1eLAWa8YdUtsovxj9qsX3hig0yTjOh1s3pXUvfg&_nc_zt=28&_nc_ht=video.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfJngf0Qyr0r_ZfnYe39qT2kY1LzHvCTO4Kpw567Xo1SJw&oe=68227921,https://scontent.frak2-1.fna.fbcdn.net/v/t39.35426-6/480733658_2087812785005552_8798253501000158478_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Oas6z-yc7R8Q7kNvwFClDi6&_nc_oc=AdlsGsgpuCvDVyy5I5hWUEEnXMoUhA6cuWv4gOe1umVoNG20CWZGuOW-F18ijgGz1l0&_nc_zt=14&_nc_ht=scontent.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfJGTyXjdOCWBnP_Qmf4mOmdNXymolYHTLg3_mV9VOiPGw&oe=6822ABA7,https://video.frak2-1.fna.fbcdn.net/v/t42.1790-2/481708411_3955907011323924_4085706436156960001_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7mAci34WmSoQ7kNvwFclegZ&_nc_oc=AdkBi6kW023bz3gxMVVOLsU3KcVFqzZZV4dD1qMKeiqeHPNfWIKqZllUuu_L7eOarxk&_nc_zt=28&_nc_ht=video.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfJKOJIZbq_n9K9gjm_jGPrqVsXiEpeQw7EsS_SYUwUNJg&oe=6822AC8B,,,2025-02-23 08:00:00,2025-03-15 07:00:00,,"Bright polo shirts, iconic players, and a love for the game—this is the spirit of polo. 

@Hope_Arellano @kitanalajolie @mphill222 @hazel8jackson 
#USPoloAssn #BorntoPlay",3136679,https://www.instagram.com/uspoloassn/,Shop now,SHOP_NOW,19
play.google.com,https://video.frak2-1.fna.fbcdn.net/v/t42.1790-2/475475149_1530533410832797_2831019291095797287_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pFhbEwMpLWYQ7kNvwEWVQOj&_nc_oc=AdnrrvGk_sSrtRr3fLqBoMdYprParSDTRINwqtUMkR_SA4BwWFhGmXIFbZiN5cCDRpI&_nc_zt=28&_nc_ht=video.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfLWCIN1s4u8c7dTqh6X1Fkkl1PZ7uIzKQirG8gvS00zUQ&oe=682282B9,https://scontent.frak2-2.fna.fbcdn.net/v/t39.35426-6/475825816_1413773682921832_5676360845244514549_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MNfcI3YsdIoQ7kNvwGh1Ixo&_nc_oc=AdlpQ9TmTyRD_ij_-2NGxcNr-bRxCyVodfUEk0CwmxJHC4ec57zYrhzyQYHgMUnsuNw&_nc_zt=14&_nc_ht=scontent.frak2-2.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfIhYg7vcGOghTs6EUGnWsUp0UqgUwZr0tHacXy4sYs5xQ&oe=682276A2,https://video.frak2-1.fna.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwFDzuUV&_nc_oc=AdlOFSjVXo7Qgo5ZtHD8-7hcvACAAa5afrHAgt_oegllfsooxiT17-orFJIhWSq2rgo&_nc_zt=28&_nc_ht=video.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfIaEcIBL_gMasOKOVXCEeaTODv7eJMD6BNLkgEdrVauGA&oe=68227A02,,,2025-02-21 08:00:00,2025-05-08 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Download,DOWNLOAD,75
play.google.com,https://video.frak1-2.fna.fbcdn.net/v/t42.1790-2/477496850_9148160125301862_1790560724253430433_n.?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pRDthOAbgcIQ7kNvwEWHEIW&_nc_oc=AdnPHcnV8OnOaskQr2XjzgdkY9orJMRcgohcAVrKRLlHfEbLbbUTaRkaNBY_N9w56Mo&_nc_zt=28&_nc_ht=video.frak1-2.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfKhybxs5zYgaAa2N8vFgwumxTQ5mTuNxF57JMIJfHG9cA&oe=682294D7,https://scontent.frak1-2.fna.fbcdn.net/v/t39.35426-6/479691790_1087091456501778_8697056686875905228_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ATg0vVezhpQQ7kNvwGiRxeO&_nc_oc=Adm3FddmlEOYcL5CoGOKI-EacY3uvR_noIvPC3UQM0D7fa3pZKHCdqdElts_P8i8c9E&_nc_zt=14&_nc_ht=scontent.frak1-2.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfIJVeIvRDfv8BDWfYLo3Xb-yOW_zC0czfF9yiNWbFkaMw&oe=68228F9C,https://video.frak2-1.fna.fbcdn.net/v/t42.1790-2/476086806_936462511966299_7470269289779916748_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HeUfWBvPNA8Q7kNvwFDzuUV&_nc_oc=AdlOFSjVXo7Qgo5ZtHD8-7hcvACAAa5afrHAgt_oegllfsooxiT17-orFJIhWSq2rgo&_nc_zt=28&_nc_ht=video.frak2-1.fna&_nc_gid=LprwyLftYFhqFnnpHQvtOA&oh=00_AfIaEcIBL_gMasOKOVXCEeaTODv7eJMD6BNLkgEdrVauGA&oe=68227A02,,,2025-02-20 08:00:00,2025-05-07 07:00:00,,"Comment "" Link "" for instant Dms 

.

.

.

.

Premium quality #tshirts
#Shirts #shoes #sweatshirt
#sneakers
#pants
#trousers
#men
#mensstyle
.

#meesho #meeshofinds #hoodies #sweatshirt #sweater #winter #trending #meeshohaul #meeshofashion #meeshoshopping #meeshoproducts #polotshirt #polo #tshirt #explore #shopping #oldmoneyaestheticoutfits #oldmoney #oldmoneystyle #oldmoneyfashion",0,http://play.google.com/store/apps/details?id=com.meesho.supply,Shop now,SHOP_NOW,75
